CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
03/24/2016,Completed,03/24/2016,16-01979462,Pothole in Street,Final Outcome,Pothole Patched,3,700 W PERSHING RD,60609,1172276.01582291,1879025.45956725,11,9,60,,41.823599888432966,-87.6435560395739,"(41.823599888432966, -87.6435560395739)"
03/24/2016,Completed,03/24/2016,16-01978470,Pothole in Street,Final Outcome,Pothole Patched,2,323 W 51ST ST,60609,1174913.40000103,1871140.19902301,3,9,37,,41.80168394743662,-87.63420074772473,"(41.80168394743662, -87.63420074772473)"
03/23/2016,Completed,03/23/2016,16-01959686,Pothole in Street,Final Outcome,Pothole Patched,8,2900 W 80TH ST,60652,1158435.42281434,1851442.89319233,18,8,70,,41.74820367849024,-87.69508160737996,"(41.74820367849024, -87.69508160737996)"
03/23/2016,Completed,03/30/2016,16-01966065,Pothole in Street,Final Outcome,Pothole Patched,53,10400 S BELL AVE,60643,1163217.09021271,1835630.20258917,19,22,72,,41.70451045783124,-87.6780811968078,"(41.70451045783124, -87.6780811968078)"
03/23/2016,Completed,03/30/2016,16-01964668,Pothole in Street,Final Outcome,Pothole Patched,9,10033 S PULASKI RD,60655,1151422.69610414,1837780.80989017,19,22,74,,41.71033825880129,-87.72091451933004,"(41.71033825880129, -87.72091451933004)"
03/23/2016,Completed,03/30/2016,16-01959891,Pothole in Street,Final Outcome,Pothole Patched,110,1800 E 84TH ST,60617,1189652.81787551,1849637.69882349,8,4,45,,41.742559410225496,-87.58062678094504,"(41.742559410225496, -87.58062678094504)"
03/23/2016,Completed,03/30/2016,16-01958122,Pothole in Street,Final Outcome,Pothole Patched,8,1219 W GREENLEAF AVE,60626,1167010.43998468,1947086.11997641,49,24,1,,42.01030944722505,-87.66090458419463,"(42.01030944722505, -87.66090458419463)"
03/23/2016,Completed,03/30/2016,16-01957456,Pothole in Street,Final Outcome,Pothole Patched,13,1101 W LOYOLA AVE,60626,1167645.92900624,1943881.253271,49,24,1,54,42.00145000192343,-87.6586884873566,"(42.00145000192343, -87.6586884873566)"
03/23/2016,Completed,03/30/2016,16-01957224,Pothole in Street,Final Outcome,Pothole Patched,31,1132 W ALBION AVE,60626,1167449.6198847,1944248.53361317,49,24,1,54,42.00267322892728,-87.65997507855448,"(42.00267322892728, -87.65997507855448)"
03/23/2016,Completed,03/30/2016,16-01956920,Pothole in Street,Final Outcome,Pothole Patched,1,1334 W NORTH SHORE AVE,60626,1166093.08312967,1944573.1913874,49,24,1,54,42.0035915169686,-87.665023795773,"(42.0035915169686, -87.665023795773)"
03/23/2016,Completed,03/30/2016,16-01956109,Pothole in Street,Final Outcome,Completed Upon Arrival,0,7100 N GLENWOOD AVE,60626,1165642.61170229,1947510.57873082,49,24,1,,42.01161757746837,-87.66602161565584,"(42.01161757746837, -87.66602161565584)"
03/23/2016,Completed,03/29/2016,16-01953329,Pothole in Street,Final Outcome,Pothole Patched,3,10428 S HOXIE AVE,60617,1195184.44340364,1836363.57717489,10,4,51,,41.70552159837694,-87.56099491631174,"(41.70552159837694, -87.56099491631174)"
03/23/2016,Completed,03/29/2016,16-01952885,Pothole in Street,Final Outcome,Pothole Patched,3,9500 S DR MARTIN LUTHER KING JR DR,60628,1180584.48670524,1842069.07737237,9,5,49,,41.72179921989407,-87.61428707597938,"(41.72179921989407, -87.61428707597938)"
03/23/2016,Completed,03/29/2016,16-01951264,Pothole in Street,Final Outcome,Pothole Patched,5,500 W 71ST ST,60621,1174183.29161409,1857841.24917327,6,7,68,,41.76542636745545,-87.63718656677385,"(41.76542636745545, -87.63718656677385)"
03/23/2016,Completed,03/29/2016,16-01971121,Pothole in Street,Final Outcome,Street Resurfaced,0,5700 S HOYNE AVE,60636,1163335.08839756,1866839.20569409,15,7,67,,41.7901497751447,-87.6767764744807,"(41.7901497751447, -87.6767764744807)"
03/23/2016,Completed,03/29/2016,16-01971020,Pothole in Street,Final Outcome,Pothole Patched,6,2653 E 86TH ST,60617,1195423.1059765,1848466.56941372,7,4,46,,41.73899145438625,-87.55905961604047,"(41.73899145438625, -87.55905961604047)"
03/23/2016,Completed,03/29/2016,16-01967970,Pothole in Street,Final Outcome,Pothole Patched,13,200 N MAYFIELD AVE,60644,1137124.95833114,1900850.00862756,29,15,25,,41.884159202346794,-87.77207232596174,"(41.884159202346794, -87.77207232596174)"
03/23/2016,Completed,03/29/2016,16-01965918,Pothole in Street,Final Outcome,Pothole Patched,23,9449 S PRAIRIE AVE,60619,1179585.01850591,1842373.97202811,9,6,49,,41.72220636578193,-87.61763373091249,"(41.72220636578193, -87.61763373091249)"
03/23/2016,Completed,03/29/2016,16-01965018,Pothole in Street,Final Outcome,Pothole Patched,26,2910 E 94TH ST,60617,1197093.78680706,1843193.56990301,10,4,48,,41.7247000838281,-87.55339627987219,"(41.7247000838281, -87.55339627987219)"
03/23/2016,Completed,03/29/2016,16-01963810,Pothole in Street,Final Outcome,No Potholes Found,0,9900 S CHARLES ST,60643,1167653.46417777,1839082.13151597,19,22,72,,41.713817575656925,-87.66167932788886,"(41.713817575656925, -87.66167932788886)"
03/23/2016,Completed,03/29/2016,16-01962761,Pothole in Street,Final Outcome,Pothole Patched,25,6000 W SUNNYSIDE AVE,60630,1135536.60140124,1929286.71002074,38,16,15,,41.962254396769254,-87.77714326406955,"(41.962254396769254, -87.77714326406955)"
03/23/2016,Completed,03/29/2016,16-01961985,Pothole in Street,Final Outcome,Pothole Patched,9,7500 S INDIANA AVE,60619,1178895.72547673,1855330.07147906,6,6,69,,41.758228391667686,-87.62007146393611,"(41.758228391667686, -87.62007146393611)"
03/23/2016,Completed,03/29/2016,16-01961636,Pothole in Street,Final Outcome,Pothole Patched,14,5256 N LINCOLN AVE,60625,1158510.51148324,1934904.10008864,40,20,4,,41.97757100601107,-87.69267784948696,"(41.97757100601107, -87.69267784948696)"
03/23/2016,Completed,03/29/2016,16-01961401,Pothole in Street,Final Outcome,Pothole Patched,4,4300 N LINDER AVE,60641,1138906.76920298,1928048.37127914,38,16,15,,41.9587296674326,-87.76486771829813,"(41.9587296674326, -87.76486771829813)"
03/23/2016,Completed,03/29/2016,16-01961393,Pothole in Street,Final Outcome,Completed Upon Arrival,0,4200 N LINDER AVE,60641,1138927.64982738,1927383.72210298,38,16,15,,41.95690543356472,-87.76480712375898,"(41.95690543356472, -87.76480712375898)"
03/23/2016,Completed,03/29/2016,16-01961388,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,4257 N LOCKWOOD AVE,60641,1140252.95991143,1927870.24399776,38,16,15,,41.95863916645376,-87.75964246021174,"(41.95863916645376, -87.75964246021174)"
03/23/2016,Completed,03/29/2016,16-01961272,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,5308 W MONTROSE AVE,60641,1140171.96979736,1928742.60820626,38,16,15,,41.96067574369609,-87.76028286192009,"(41.96067574369609, -87.76028286192009)"
03/23/2016,Completed,03/29/2016,16-01961206,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,5829 W DAKIN ST,60634,1136787.35998439,1925657.58881154,38,16,15,,41.952048378070984,-87.77303333877704,"(41.952048378070984, -87.77303333877704)"
03/23/2016,Completed,03/29/2016,16-01961188,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,4425 N MANGO AVE,60630,1137214.28011738,1928846.48739066,38,16,15,,41.961227786061926,-87.77078664673803,"(41.961227786061926, -87.77078664673803)"
03/23/2016,Completed,03/29/2016,16-01961172,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,4580 N MERRIMAC AVE,60630,1133850.92988429,1930020.66419164,38,16,15,,41.964344341779864,-87.78341645607786,"(41.964344341779864, -87.78341645607786)"
03/23/2016,Completed,03/29/2016,16-01961148,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,5700 W MONTROSE AVE,60634,1137550.51280546,1928682.55426899,38,16,15,,41.96056026005884,-87.76975386592785,"(41.96056026005884, -87.76975386592785)"
03/23/2016,Completed,03/29/2016,16-01959391,Pothole in Street,Final Outcome,No Potholes Found,0,750 E OAKWOOD BLVD,60653,1181460.55432181,1878816.26108039,4,2,38,,41.82284031272617,-87.60770539980989,"(41.82284031272617, -87.60770539980989)"
03/23/2016,Completed,03/29/2016,16-01959105,Pothole in Street,Final Outcome,WM Sewer Cave In Inspection Transfer Outcome,0,7528 S EVANS AVE,60619,1182527.86418958,1855259.72419241,6,6,69,51,41.7576751881217,-87.60675298000945,"(41.7576751881217, -87.60675298000945)"
03/23/2016,Completed,03/29/2016,16-01958695,Pothole in Street,Final Outcome,Pothole Patched,41,402 E 87TH PL,60619,1180458.48580115,1847063.32981004,9,6,44,,41.73571169825209,-87.61430696224124,"(41.73571169825209, -87.61430696224124)"
03/23/2016,Completed,03/29/2016,16-01957799,Pothole in Street,Final Outcome,Completed Upon Arrival,0,303 W 37TH ST,60609,1174873.45653232,1880421.10073077,11,9,34,,41.827152077884115,-87.63405579812445,"(41.827152077884115, -87.63405579812445)"
03/23/2016,Completed,03/28/2016,16-01962706,Pothole in Street,Final Outcome,Pothole Patched,5,10900 S DRAKE AVE,60655,1154620.4667962,1832100.38908625,19,22,74,,41.69499741442656,-87.70965274852668,"(41.69499741442656, -87.70965274852668)"
03/23/2016,Completed,03/28/2016,16-01962625,Pothole in Street,Final Outcome,Pothole Patched,10,5596 N NORTHWEST HWY,60630,1134125.63121748,1936813.44532551,45,16,11,,41.98271523479559,-87.78213848891168,"(41.98271523479559, -87.78213848891168)"
03/23/2016,Completed,03/28/2016,16-01962463,Pothole in Street,Final Outcome,Completed Upon Arrival,0,4902 S MICHIGAN AVE,60615,1177985.23622225,1872554.98007647,3,2,38,,41.80549552117597,-87.6228861352614,"(41.80549552117597, -87.6228861352614)"
03/23/2016,Completed,03/28/2016,16-01962371,Pothole in Street,Final Outcome,No Potholes Found,0,5519 S ALBANY AVE,60629,1156652.58011612,1867870.51949451,14,8,63,,41.79296377645167,-87.70095308986289,"(41.79296377645167, -87.70095308986289)"
03/23/2016,Completed,03/28/2016,16-01962177,Pothole in Street,Final Outcome,Pothole Patched,2,25 E 48TH ST,60615,1177330.04301724,1873213.46541658,3,2,38,,41.80732548213094,-87.62485017961207,"(41.80732548213094, -87.62485017961207)"
03/23/2016,Completed,03/28/2016,16-01960753,Pothole in Street,Final Outcome,Pothole Patched,20,11441 S RACINE AVE,60643,1170380.91139104,1828809.23398721,34,22,75,,41.685562135929764,-87.6517480898905,"(41.685562135929764, -87.6517480898905)"
03/23/2016,Completed,03/28/2016,16-01960644,Pothole in Street,Final Outcome,Completed Upon Arrival,0,71 E 13TH ST,60605,1177196.60039925,1894473.6697296,3,1,33,,41.8656706373212,-87.62455221060222,"(41.8656706373212, -87.62455221060222)"
03/23/2016,Completed,03/28/2016,16-01959990,Pothole in Street,Final Outcome,Pothole Patched,31,246 W 113TH ST,60628,1176549.42987225,1830004.9932704,34,5,49,,41.68898459182594,-87.62968502323245,"(41.68898459182594, -87.62968502323245)"
03/23/2016,Completed,03/28/2016,16-01959689,Pothole in Street,Final Outcome,Pothole Patched,10,11200 S WENTWORTH AVE,60628,1176933.64488351,1830676.48079931,34,5,49,,41.690664764984504,-87.62800261567395,"(41.690664764984504, -87.62800261567395)"
03/23/2016,Completed,03/28/2016,16-01959082,Pothole in Street,Final Outcome,Pothole Patched,50,7401 W JARVIS AVE,60631,1126053.3748704,1948567.84359081,41,16,9,,42.01510833938232,-87.81153218428675,"(42.01510833938232, -87.81153218428675)"
03/23/2016,Completed,03/28/2016,16-01958858,Pothole in Street,Final Outcome,Pothole Patched,14,2010 W GRAND AVE,60612,1162912.46299041,1903487.81212267,26,12,24,29,41.890924548274754,-87.6774129896113,"(41.890924548274754, -87.6774129896113)"
03/23/2016,Completed,03/28/2016,16-01958839,Pothole in Street,Final Outcome,Pothole Patched,4,512 N CLAREMONT AVE,60612,1160646.77007988,1903483.90827118,26,12,24,,41.891105831631656,-87.68563068966455,"(41.891105831631656, -87.68563068966455)"
03/23/2016,Completed,03/28/2016,16-01958800,Pothole in Street,Final Outcome,Pothole Patched,35,2300 W OHIO ST,60612,1160965.70439857,1903956.14048794,26,12,24,,41.89225429953949,-87.68435651222804,"(41.89225429953949, -87.68435651222804)"
03/23/2016,Completed,03/28/2016,16-01958781,Pothole in Street,Final Outcome,Pothole Patched,21,530 N OAKLEY BLVD,60612,1160972.25212025,1903726.06021339,26,12,24,,41.89172786655644,-87.68442732192342,"(41.89172786655644, -87.68442732192342)"
03/23/2016,Completed,03/28/2016,16-01958512,Pothole in Street,Final Outcome,Pothole Patched,1,7535 N CLAREMONT AVE,60645,1159347.15997534,1949870.48130005,49,24,2,,42.01847705821916,-87.68881674966055,"(42.01847705821916, -87.68881674966055)"
03/23/2016,Completed,03/28/2016,16-01958497,Pothole in Street,Final Outcome,Pothole Patched,13,7513 N OAKLEY AVE,60645,1159679.50000761,1949699.60710265,49,24,2,,42.01785631843011,-87.68760087181829,"(42.01785631843011, -87.68760087181829)"
03/23/2016,Completed,03/28/2016,16-01958492,Pothole in Street,Final Outcome,Pothole Patched,21,600 N LEAVITT ST,60612,1161632.07588835,1903976.57568879,26,12,24,,41.89223085294516,-87.68199246550807,"(41.89223085294516, -87.68199246550807)"
03/23/2016,Completed,03/28/2016,16-01958481,Pothole in Street,Final Outcome,Pothole Patched,7,7407 N OAKLEY AVE,60645,1159746.87630703,1948995.38999984,49,24,2,,42.01588816086871,-87.6873743446281,"(42.01588816086871, -87.6873743446281)"
03/23/2016,Completed,03/28/2016,16-01958480,Pothole in Street,Final Outcome,Pothole Patched,26,2127 W GRAND AVE,60612,1162132.53980258,1903464.6304082,26,12,24,,41.890656004093316,-87.68046041883157,"(41.890656004093316, -87.68046041883157)"
03/23/2016,Completed,03/28/2016,16-01958387,Pothole in Street,Final Outcome,Pothole Patched,14,2108 W CHASE AVE,60645,1160709.17517179,1948374.88408694,49,24,2,,42.01415175660009,-87.68407914144615,"(42.01415175660009, -87.68407914144615)"
03/23/2016,Completed,03/28/2016,16-01958295,Pothole in Street,Final Outcome,Pothole Patched,3,7305 N HAMILTON AVE,60645,1160445.59716586,1948388.62507805,49,24,2,,42.01419466532446,-87.68482076354735,"(42.01419466532446, -87.68482076354735)"
03/23/2016,Completed,03/28/2016,16-01958242,Pothole in Street,Final Outcome,Pothole Patched,19,7350 N ROGERS AVE,60626,1162388.81970546,1948673.59042534,49,24,1,,42.014921241605045,-87.67787805902368,"(42.014921241605045, -87.67787805902368)"
03/23/2016,Completed,03/28/2016,16-01958104,Pothole in Street,Final Outcome,Pothole Patched,6,100 E 31ST ST,60616,1177695.48849804,1884482.47140489,3,1,35,,41.838455234544305,-87.62336813767146,"(41.838455234544305, -87.62336813767146)"
03/23/2016,Completed,03/28/2016,16-01957754,Pothole in Street,Final Outcome,No Potholes Found,0,3207 N OAKLEY AVE,60618,1160470.90538783,1921278.66463404,32,19,5,,41.9397208624325,-87.6854828292374,"(41.9397208624325, -87.6854828292374)"
03/23/2016,Completed,03/28/2016,16-01954973,Pothole in Street,Final Outcome,No Potholes Found,0,6442 S LAPORTE AVE,60638,1144492.89722044,1861422.56061299,13,8,64,,41.775239159334234,-87.74598752218711,"(41.775239159334234, -87.74598752218711)"
03/23/2016,Completed,03/28/2016,16-01952496,Pothole in Street,Final Outcome,No Potholes Found,0,200 W 24TH ST,60616,1175349.88216767,1888405.37223415,25,9,34,,41.84926648901815,-87.63207938399624,"(41.84926648901815, -87.63207938399624)"
03/23/2016,Completed,03/28/2016,16-01950059,Pothole in Street,Final Outcome,Pothole Patched,6,2751 N SHEFFIELD AVE,60614,1169145.62037241,1918455.39838854,43,19,7,17,41.932325697103934,-87.65369850991117,"(41.932325697103934, -87.65369850991117)"
03/23/2016,Completed,03/25/2016,16-01975140,Pothole in Street,Final Outcome,Pothole Patched,30,5211 N RESERVE AVE,60656,1116984.25998,1933446.84352836,41,16,76,,41.974079942467945,-87.84505332231383,"(41.974079942467945, -87.84505332231383)"
03/23/2016,Completed,03/25/2016,16-01972773,Pothole in Street,Final Outcome,Pothole Patched,26,3135 S LAWNDALE AVE,60623,1152202.51310056,1883564.92287341,22,10,30,,41.835961097191436,-87.71685413254819,"(41.835961097191436, -87.71685413254819)"
03/23/2016,Completed,03/25/2016,16-01971180,Pothole in Street,Final Outcome,WM Sewer Cave In Inspection Transfer Outcome,0,3173 N CLYBOURN AVE,60618,1160018.50159857,1921019.74392128,32,19,5,,41.93928463982497,-87.68755546239062,"(41.93928463982497, -87.68755546239062)"
03/23/2016,Completed,03/25/2016,16-01971042,Pothole in Street,Final Outcome,Pothole Patched,58,1730 W 58TH ST,60636,1165680.2155334,1866231.09378093,15,7,67,,41.78863529237836,-87.66803144537582,"(41.78863529237836, -87.66803144537582)"
03/23/2016,Completed,03/25/2016,16-01970827,Pothole in Street,Final Outcome,Pothole Patched,23,6228 S WOOD ST,60636,1165415.88537639,1863380.04038502,15,7,67,,41.78033243094705,-87.66923130328955,"(41.78033243094705, -87.66923130328955)"
03/23/2016,Completed,03/25/2016,16-01966074,Pothole in Street,Final Outcome,Pothole Patched,5,5814 S CALIFORNIA AVE,60629,1158703.30241822,1865976.35383319,16,8,63,59,41.78773971965075,-87.69377931007911,"(41.78773971965075, -87.69377931007911)"
03/23/2016,Completed,03/25/2016,16-01963499,Pothole in Street,Final Outcome,Pothole Patched,48,5800 N LEONARD AVE,60646,1137588.02138213,1938626.0319673,39,16,11,,41.98771416445011,-87.76953029675632,"(41.98771416445011, -87.76953029675632)"
03/23/2016,Completed,03/25/2016,16-01962981,Pothole in Street,Final Outcome,Pothole Patched,66,6200 N KEENE AVE,60646,1143870.26998951,1941024.88997263,39,17,12,,41.99433740491989,-87.74620514739858,"(41.99433740491989, -87.74620514739858)"
03/23/2016,Completed,03/25/2016,16-01962759,Pothole in Street,Final Outcome,Pothole Patched,2,5900 S WABASH AVE,60637,1177724.32550598,1865914.05599694,20,2,40,,41.78729719603472,-87.62404375961908,"(41.78729719603472, -87.62404375961908)"
03/23/2016,Completed,03/25/2016,16-01962572,Pothole in Street,Final Outcome,Pothole Patched,13,5200 N OLCOTT AVE,60656,1125344.65836676,1933671.28217623,41,16,10,,41.97444384569554,-87.81460120514225,"(41.97444384569554, -87.81460120514225)"
03/23/2016,Completed,03/25/2016,16-01962543,Pothole in Street,Final Outcome,Pothole Patched,40,5300 N OLCOTT AVE,60656,1125346.75797466,1934332.4869318,41,16,10,,41.976259543374006,-87.81457720164744,"(41.976259543374006, -87.81457720164744)"
03/23/2016,Completed,03/25/2016,16-01961855,Pothole in Street,Final Outcome,Pothole Patched,8,624 W 122ND ST,60628,1174258.40838671,1823980.36137766,34,5,53,,41.67250594955607,-87.6379806223214,"(41.67250594955607, -87.6379806223214)"
03/23/2016,Completed,03/25/2016,16-01960962,Pothole in Street,Final Outcome,Pothole Patched,8,1754 W PIERCE AVE,60622,1164414.53248723,1910422.13009024,2,14,24,33,41.909914257519205,-87.67228272196553,"(41.909914257519205, -87.67228272196553)"
03/23/2016,Completed,03/25/2016,16-01960410,Pothole in Street,Final Outcome,Pothole Patched,5,1600 N HUMBOLDT BLVD,60647,1156132.43599635,1910489.64049871,26,14,23,,41.910269033663695,-87.70201587246888,"(41.910269033663695, -87.70201587246888)"
03/23/2016,Completed,03/25/2016,16-01960325,Pothole in Street,Final Outcome,Pothole Patched,2,3054 W NORTH AVE,60647,1155613.4325032,1910480.32061346,26,14,23,,41.910261509878495,-87.70431329402263,"(41.910261509878495, -87.70431329402263)"
